Protocol,Filler_type,Scope,Answer
4,universal_quantifier_modifier_2,isomorphic,1
4,universal_quantifier_modifier_2,isomorphic,1
4,universal_quantifier_modifier_2,isomorphic,1
4,universal_quantifier_modifier_2,isomorphic,1
4,universal_quantifier_modifier_2,isomorphic,1
4,universal_quantifier_modifier_2,isomorphic,1
4,universal_quantifier_modifier_2,isomorphic,1
4,universal_quantifier_modifier_2,isomorphic,0
4,universal_quantifier_object_topic,isomorphic,1
4,universal_quantifier_object_topic,isomorphic,1
4,universal_quantifier_object_topic,isomorphic,1
4,universal_quantifier_object_topic,isomorphic,1
4,universal_quantifier_object_topic,isomorphic,1
4,universal_quantifier_object_topic,isomorphic,1
4,universal_quantifier_object_topic,isomorphic,1
4,universal_quantifier_object_topic,isomorphic,1
4,universal_quantifier_object_topic,isomorphic,1
4,universal_quantifier_object_topic,isomorphic,1
4,universal_quantifier_object_topic,isomorphic,1
4,universal_quantifier_object_topic,isomorphic,1
4,universal_quantifier_object_topic,isomorphic,1
4,universal_quantifier_object_topic,isomorphic,1
4,universal_quantifier_object_topic,isomorphic,1
4,universal_quantifier_object_topic,isomorphic,1
4,universal_quantifier_object_topic,isomorphic,1
4,universal_quantifier_object_topic,isomorphic,1
4,universal_quantifier_object_topic,isomorphic,1
4,universal_quantifier_object_topic,isomorphic,0
4,universal_quantifier_object_topic,isomorphic,0
4,universal_quantifier_object_topic,non_isomorphic,1
4,universal_quantifier_object_topic,non_isomorphic,1
4,universal_quantifier_object_topic,non_isomorphic,1
4,universal_quantifier_object_topic,non_isomorphic,1
4,universal_quantifier_object_topic,non_isomorphic,1
4,universal_quantifier_object_topic,non_isomorphic,1
4,universal_quantifier_object_topic,non_isomorphic,1
4,universal_quantifier_object_topic,non_isomorphic,1
4,universal_quantifier_object_topic,non_isomorphic,1
4,universal_quantifier_object_topic,non_isomorphic,1
4,universal_quantifier_object_topic,non_isomorphic,1
4,universal_quantifier_object_topic,non_isomorphic,1
4,universal_quantifier_object_topic,non_isomorphic,1
4,universal_quantifier_object_topic,non_isomorphic,1
4,universal_quantifier_object_topic,non_isomorphic,1
4,universal_quantifier_object_topic,non_isomorphic,1
4,universal_quantifier_object_topic,non_isomorphic,1
4,universal_quantifier_object_topic,non_isomorphic,1
4,universal_quantifier_object_topic,non_isomorphic,0
4,universal_quantifier_object_topic,non_isomorphic,0
4,universal_quantifier_object_topic,non_isomorphic,0
4,collecive_subject_universal_object,non_isomorphic,1
4,collecive_subject_universal_object,non_isomorphic,1
4,collecive_subject_universal_object,non_isomorphic,1
4,collecive_subject_universal_object,non_isomorphic,1
4,collecive_subject_universal_object,non_isomorphic,1
4,collecive_subject_universal_object,non_isomorphic,1
4,collecive_subject_universal_object,non_isomorphic,1
4,collecive_subject_universal_object,non_isomorphic,1
4,collecive_subject_universal_object,non_isomorphic,1
4,collecive_subject_universal_object,non_isomorphic,1
4,collecive_subject_universal_object,non_isomorphic,1
4,collecive_subject_universal_object,non_isomorphic,1
4,collecive_subject_universal_object,non_isomorphic,1
4,collecive_subject_universal_object,non_isomorphic,1
4,collecive_subject_universal_object,non_isomorphic,0
4,collecive_subject_universal_object,non_isomorphic,0
4,collecive_subject_universal_object,non_isomorphic,0
4,collecive_subject_universal_object,non_isomorphic,0
4,collecive_subject_universal_object,non_isomorphic,0
4,collecive_subject_universal_object,non_isomorphic,0
4,collecive_subject_universal_object,non_isomorphic,0
4,collecive_subject_universal_object,isomorphic,1
4,collecive_subject_universal_object,isomorphic,1
4,collecive_subject_universal_object,isomorphic,1
4,collecive_subject_universal_object,isomorphic,1
4,collecive_subject_universal_object,isomorphic,1
4,collecive_subject_universal_object,isomorphic,1
4,collecive_subject_universal_object,isomorphic,1
4,collecive_subject_universal_object,isomorphic,1
4,collecive_subject_universal_object,isomorphic,1
4,collecive_subject_universal_object,isomorphic,1
4,collecive_subject_universal_object,isomorphic,1
4,collecive_subject_universal_object,isomorphic,1
4,collecive_subject_universal_object,isomorphic,1
4,collecive_subject_universal_object,isomorphic,1
4,collecive_subject_universal_object,isomorphic,1
4,collecive_subject_universal_object,isomorphic,1
4,collecive_subject_universal_object,isomorphic,1
4,collecive_subject_universal_object,isomorphic,1
4,collecive_subject_universal_object,isomorphic,1
4,collecive_subject_universal_object,isomorphic,1
4,collecive_subject_universal_object,isomorphic,0
